filename	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	ID_phrase	nonref	icon	metaph	deixis	conv	hand	phrase_position	item	gender	language	condition	ID_participant	ID_partner	ID_interaction
leuven1b_run1	sem_17	25196	27642	0.117	0.008	0.008	0.549	0.245	0.245	0.323	0.671	0.671	0.696	0.309	0.309	0.851	0.291	0.291	25200	26400	phrase_1	no	no	no	no	yes	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_18	27642	30275	0.054	0.027	0.054	0.843	0.657	0.843	0.432	0.572	0.572	0.542	0.321	0.542	1.288	0.812	1.288	28600	28520	phrase_1	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_19	30275	31647	0.012	0.001	0.012	0.448	0.088	0.448	0.349	0.554	0.554	0.529	0.302	0.529	0.573	0.126	0.573	31360	31520	phrase_1	yes	no	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_2	1764	2323	0.023	0.009	0.023	0.232	0.146	0.232	0.313	-0.2	0.313	0.5	0.348	0.5	0.718	0.928	0.718	1880	2200	phrase_1	yes	no	no	no	no	right	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_20	31647	33061	0.02	0.023	0.023	0.499	0.414	0.499	0.395	0.571	0.571	0.547	0.42	0.547	0.75	0.811	0.811	33040	33040	phrase_1	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_21	33061	34258	0.029	0.074	0.074	0.381	0.537	0.537	0.354	0.555	0.555	0.558	0.422	0.558	0.522	0.695	0.695	33080	33080	phrase_1	no	yes	no	abstract	no	both	last	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_22	35404	36680	0.007	0.144	0.007	0.174	1.64	0.174	0.453	1.483	0.453	0.449	0.19	0.449	0.283	2.63	0.283	36080	36360	phrase_2	no	yes	no	abstract	no	right	first	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_23	36680	39419	0.045	0.011	0.045	0.632	0.306	0.632	0.598	0.878	0.878	0.516	0.062	0.516	0.815	0.262	0.815	37000	36680	phrase_2	no	yes	no	abstract	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_24	39419	40066	0.03	0.053	0.053	0.325	0.409	0.409	0.656	0.98	0.98	0.546	0.201	0.546	0.653	0.845	0.845	39920	40040	phrase_2	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_25	40066	43216	0.143	0.096	0.143	0.851	0.622	0.851	0.765	0.932	0.932	0.546	0.245	0.546	0.574	0.513	0.574	40480	40120	phrase_2	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_26	43216	44587	0.017	0.015	0.015	0.31	0.564	0.564	0.431	0.791	0.791	0.372	0.081	0.081	0.371	0.67	0.67	44200	44120	phrase_2	no	no	no	abstract	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_27	44587	45187	0.011	0.013	0.013	0.24	0.239	0.24	0.477	0.581	0.581	0.458	0.207	0.458	0.692	0.511	0.692	44960	45040	phrase_2	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_28	45187	46476	0.152	0.004	0.152	0.899	0.13	0.899	0.918	0.526	0.918	0.749	0.255	0.749	1.59	0.342	1.59	45600	46440	phrase_2	no	yes	no	abstract	no	right	last	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_29	54018	55394	0.022	0.039	0.039	0.352	0.483	0.483	0.437	0.548	0.548	0.483	0.338	0.483	0.579	0.732	0.732	54040	54840	phrase_3	no	yes	no	no	no	both	first	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_3	2323	3393	0.01	0.041	0.041	0.318	0.562	0.562	0.253	0.299	0.299	0.583	0.354	0.583	0.648	1.262	1.262	2760	3000	phrase_1	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_30	55394	57256	0.061	0.074	0.074	0.802	0.79	0.802	0.427	0.527	0.527	0.578	0.36	0.578	1.085	1.005	1.085	55960	56040	phrase_3	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_31	57256	59983	0.04	0.079	0.079	0.867	1.023	1.023	0.44	0.569	0.569	0.539	0.303	0.539	0.723	0.708	0.723	58640	57600	phrase_3	no	yes	no	abstract	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_32	59983	61450	0.002	0.079	0.079	0.106	0.854	0.854	0.314	0.723	0.723	0.455	0.372	0.372	0.177	1.399	1.399	60840	60880	phrase_3	no	no	no	abstract	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_33	61450	63467	0.001	0.038	0.038	0.112	1.042	1.042	0.287	0.827	0.827	0.471	0.399	0.399	0.1	1.437	1.437	61840	62800	phrase_3	no	yes	no	abstract	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_34	63467	64573	0.001	0.009	0.009	0.042	0.318	0.318	0.294	0.759	0.759	0.456	0.353	0.353	0.067	0.575	0.575	64520	63720	phrase_3	no	no	no	abstract	yes	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_35	64573	65376	0	0.001	0.001	0.022	0.161	0.161	0.293	0.624	0.624	0.438	0.259	0.259	0.275	0.632	0.632	64600	64600	phrase_3	yes	no	no	no	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_36	65376	65990	0.034	0	0.034	0.342	0.019	0.342	0.498	0.471	0.498	0.606	0.269	0.606	0.75	0.065	0.75	65960	65960	phrase_3	no	no	no	abstract	no	right	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_37	65990	66596	0.003	0	0.003	0.201	0.024	0.201	0.606	0.474	0.606	0.63	0.287	0.63	0.523	0.094	0.523	66280	66320	phrase_3	no	no	no	no	yes	right	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_38	66596	67765	0.016	0.004	0.016	0.238	0.141	0.238	0.539	0.523	0.539	0.606	0.275	0.606	0.356	0.261	0.356	66600	66600	phrase_3	no	no	yes	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_39	67765	69355	0.017	0.034	0.034	0.744	1.037	1.037	0.663	0.68	0.68	0.535	0.288	0.535	1.023	1.221	1.221	68160	68120	phrase_3	no	yes	no	abstract	no	both	last	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_4	3393	4838	0.031	0.013	0.031	0.729	0.289	0.729	0.226	0.359	0.359	0.675	0.314	0.675	0.829	0.375	0.829	3440	3440	phrase_1	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_5	4838	6264	0.023	0.023	0.023	0.289	0.325	0.325	0.17	0.45	0.45	0.479	0.226	0.226	0.636	0.473	0.473	4840	5040	phrase_1	yes	no	no	no	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_6	6264	7852	0.001	0.043	0.043	0.089	0.505	0.505	-0.005	0.467	0.467	0.381	0.314	0.314	0.11	0.747	0.747	6280	7840	phrase_1	no	no	no	abstract	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_7	7852	8895	0.124	0.022	0.124	0.648	0.62	0.648	0.372	0.667	0.667	0.676	0.361	0.676	1.276	1.06	1.276	8880	8320	phrase_1	no	no	no	abstract	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_8	8895	9702	0.067	0.022	0.067	0.669	0.389	0.669	0.578	0.723	0.723	0.632	0.341	0.632	1.365	0.931	1.365	9160	9160	phrase_1	no	yes	no	no	no	both	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run1	sem_9	9702	11055	0.016	0.03	0.03	0.217	0.419	0.419	0.054	0.768	0.768	0.474	0.332	0.332	1.118	0.778	0.778	10920	10600	phrase_1	no	no	no	abstract	no	left	middle	forest	f	french	L1-L2	leuven1b	leuven1a	1
leuven1b_run2	sem_1	349	3750	0.139	0.172	0.172	1.633	1.587	1.633	0.335	0.596	0.596	0.599	0.459	0.599	1.557	0.969	1.557	600	1280	phrase_1	no	no	yes	no	no	both	no	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_10	19644	20316	0.02	0.001	0.02	0.375	0.049	0.375	0.417	0.383	0.417	0.478	0.383	0.478	0.673	0.103	0.673	20040	20280	phrase_2	no	no	no	no	yes	right	first	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_11	20316	22584	0.024	0.001	0.024	0.59	0.089	0.59	0.455	0.404	0.455	0.466	0.374	0.466	0.877	0.093	0.877	20600	22480	phrase_2	no	no	no	no	yes	right	last	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_12	25228	27253	0.19	0.003	0.19	1.155	0.225	1.155	0.716	0.402	0.716	0.798	0.361	0.798	1.332	0.254	1.332	26080	26440	phrase_3	no	no	no	abstract	no	right	first	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_13	27253	29415	0.034	0.001	0.034	0.457	0.186	0.457	0.344	0.393	0.344	0.702	0.336	0.702	0.682	0.242	0.682	27400	27280	phrase_3	no	yes	no	abstract	no	right	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_14	29415	30686	0.01	0.002	0.01	0.258	0.15	0.258	0.297	0.408	0.408	0.426	0.331	0.426	0.398	0.277	0.398	30040	30000	phrase_3	yes	no	no	no	no	both	last	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_15	32576	34391	0.003	0.003	0.003	0.171	0.177	0.171	0.249	0.378	0.249	0.361	0.323	0.361	0.187	0.302	0.187	33400	34360	phrase_4	no	no	no	no	yes	right	no	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_16	35974	36810	0.011	0.001	0.011	0.34	0.076	0.34	0.468	0.43	0.468	0.356	0.306	0.356	0.721	0.188	0.721	36520	36800	phrase_5	no	no	no	no	yes	right	first	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_17	36810	37544	0.001	0.001	0.001	0.114	0.036	0.114	0.41	0.43	0.41	0.352	0.317	0.352	0.225	0.078	0.225	36880	37520	phrase_5	no	no	no	no	yes	right	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_18	37544	37987	0.003	0	0.003	0.079	0.014	0.079	0.335	0.415	0.335	0.341	0.316	0.341	0.27	0.04	0.27	37560	37960	phrase_5	yes	no	no	no	no	right	last	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_19	43101	45076	0.035	0	0.035	0.429	0.047	0.429	0.263	0.135	0.263	0.468	0.014	0.468	0.617	0.073	0.617	43520	44200	phrase_6	no	no	no	abstract	no	right	no	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_2	3750	4829	0.075	0.005	0.075	0.66	0.145	0.66	0.292	-0.391	0.292	0.432	0.382	0.432	1.328	0.176	1.328	3760	4560	phrase_1	no	no	no	no	yes	right	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_3	4829	7488	0.041	0.184	0.184	0.739	1.185	1.185	0.417	0.523	0.523	0.533	0.375	0.533	0.854	2.259	2.259	5360	4920	phrase_1	no	yes	no	abstract	no	both	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_4	7488	8750	0.065	0.001	0.065	0.593	0.057	0.593	0.465	0.463	0.465	0.686	0.213	0.686	0.985	0.088	0.985	8160	7600	phrase_1	no	no	no	abstract	no	right	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_5	8750	10488	0.015	0	0.015	0.227	0.074	0.227	0.29	0.463	0.29	0.631	0.211	0.631	0.363	0.185	0.363	9080	10480	phrase_1	no	no	no	abstract	yes	right	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_6	10488	12522	0.006	0.079	0.079	0.326	0.955	0.955	0.182	0.632	0.632	0.467	0.407	0.407	0.377	1.286	1.286	10520	10920	phrase_1	no	no	no	abstract	yes	left	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_7	12522	13795	0	0.007	0.007	0.057	0.184	0.184	0.194	0.399	0.399	0.38	0.34	0.34	0.07	0.356	0.356	13760	13080	phrase_1	no	no	no	no	yes	left	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_8	13795	14915	0.003	0.008	0.008	0.205	0.23	0.23	0.279	0.413	0.413	0.391	0.343	0.391	0.361	0.405	0.405	14360	14320	phrase_1	no	yes	no	no	no	both	middle	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven1b_run2	sem_9	14915	17771	0.004	0.062	0.062	0.264	0.782	0.782	0.254	0.519	0.519	0.405	0.48	0.48	0.246	0.714	0.714	14960	15800	phrase_1	no	no	yes	no	no	left	last	playground	f	french	L1-L2	leuven1b	leuven1a	2
leuven2a_run1	sem_1	1160	4370	0.064	0.083	0.083	0.614	0.69	0.69	0.618	0.599	0.618	0.456	0.14	0.456	0.726	0.763	0.763	3920	3920	phrase_1	no	yes	no	no	no	both	no	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_10	20088	20904	0.044	0.014	0.044	0.589	1.42	1.42	1.278	1.339	1.339	0.485	0.241	0.485	1.376	3.626	3.626	20880	20880	phrase_3	no	yes	no	no	no	both	middle	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_11	20904	23437	0.044	0.091	0.091	0.87	1.724	1.724	1.39	1.498	1.498	0.456	0.292	0.456	0.755	2.631	2.631	20920	21320	phrase_3	no	yes	no	no	no	both	last	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_12	27055	30276	0.008	0	0.008	0.223	0	0.223	0.81	0.766	0.81	0.388	0.124	0.388	0.343	0	0.343	27240	27080	phrase_4	no	yes	no	abstract	no	both	first	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_13	30276	33522	0.06	0.001	0.06	0.671	0.068	0.671	0.869	0.769	0.869	0.503	0.124	0.503	0.701	0.162	0.701	31960	30280	phrase_4	no	yes	no	abstract	no	both	last	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_14	38824	40300	0.067	0.033	0.067	0.514	0.506	0.514	0.951	1.034	1.034	0.49	0.161	0.49	0.642	0.819	0.819	40080	39880	phrase_5	no	yes	no	abstract	no	both	first	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_15	40300	43452	0.282	0.16	0.282	1.822	0.742	1.822	1.382	0.849	1.382	0.519	0.139	0.519	1.42	0.811	1.42	41000	40320	phrase_5	no	yes	no	abstract	no	both	last	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_2	4370	7110	0.003	0.011	0.011	0.165	0.366	0.366	0.67	0.663	0.67	0.453	0.117	0.453	0.264	0.468	0.468	6200	6440	phrase_1	no	no	no	abstract	no	both	middle	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_3	7110	8823	0.053	0.022	0.053	0.391	0.35	0.391	0.621	0.556	0.621	0.486	0.171	0.486	0.481	0.416	0.481	7360	7720	phrase_1	no	yes	no	abstract	no	both	last	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_4	10130	11530	0.093	0.013	0.093	0.523	0.332	0.523	0.838	0.808	0.838	0.463	0.059	0.463	1.062	0.696	1.062	11320	11240	phrase_2	no	no	no	abstract	no	both	first	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_5	11530	12670	0.002	0.002	0.002	0.119	0.139	0.139	0.828	0.792	0.828	0.447	0.069	0.447	0.216	0.212	0.216	11560	11960	phrase_2	no	yes	no	no	no	both	middle	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_6	12670	14599	0.058	0.005	0.058	0.757	0.212	0.757	0.997	0.749	0.997	0.522	0.096	0.522	0.839	0.185	0.839	14120	14440	phrase_2	no	yes	no	no	no	both	middle	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_7	14599	16577	0.021	0.011	0.021	0.23	0.188	0.23	0.777	0.753	0.777	0.468	0.095	0.468	0.406	0.365	0.406	14600	14600	phrase_2	no	yes	no	abstract	no	both	last	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_8	17412	18768	0.002	0	0.002	0.096	0.025	0.096	0.672	0.691	0.691	0.36	0.007	0.36	0.191	0.06	0.191	17960	17440	phrase_3	no	no	no	abstract	no	both	first	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run1	sem_9	18768	20088	0.007	0.173	0.173	0.172	0.884	0.884	0.817	0.754	0.817	0.399	0.23	0.399	0.281	2.443	2.443	20080	19880	phrase_3	no	yes	no	no	no	both	middle	gym	f	french	L1-L2	leuven2a	leuven2b	1
leuven2a_run2	sem_1	1050	3440	0.194	0.002	0.194	1.242	0.156	1.242	0.979	0.193	0.979	0.494	0.031	0.494	1.231	0.165	1.231	2440	1080	phrase_1	no	yes	no	no	no	right	no	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_10	21730	25097	0.072	0.163	0.163	1.142	1.335	1.335	0.723	0.698	0.723	0.429	0.292	0.429	0.762	0.821	0.821	23040	23520	phrase_1	no	yes	no	no	no	both	last	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_11	26752	28396	0.077	0	0.077	0.64	0.028	0.64	0.69	0.207	0.69	0.453	0.037	0.453	1.305	0.079	1.305	27760	27320	phrase_2	no	yes	no	abstract	no	right	first	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_12	28396	30795	0.054	0.001	0.054	0.432	0.074	0.432	0.593	0.226	0.593	0.427	0.068	0.427	0.894	0.096	0.894	28400	30320	phrase_2	no	no	no	abstract	no	right	last	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_2	3440	5210	0.01	0.037	0.01	0.317	0.473	0.317	0.739	0.585	0.739	0.387	0.08	0.387	0.359	0.925	0.359	4960	4880	phrase_1	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_3	5210	7696	0.004	0.003	0.004	0.243	0.144	0.243	0.681	0.565	0.681	0.387	0.096	0.387	0.269	0.154	0.269	5240	6280	phrase_1	no	yes	no	abstract	no	both	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_4	7696	9613	0.03	0.042	0.03	0.493	0.379	0.493	0.783	0.514	0.783	0.555	0.075	0.555	0.562	0.737	0.562	8480	7720	phrase_1	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_5	9613	10472	0.002	0	0.002	0.088	0.002	0.088	0.661	0.209	0.661	0.473	0.074	0.473	0.162	0.028	0.162	9880	9640	phrase_1	yes	no	no	no	no	right	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_6	10472	12897	0.004	0.001	0.004	0.105	0.065	0.105	0.609	0.242	0.609	0.438	0.074	0.438	0.193	0.457	0.193	10480	10480	phrase_1	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_7	12897	16630	0.06	0.075	0.075	0.507	0.646	0.646	0.561	0.485	0.485	0.436	0.282	0.282	0.898	0.889	0.889	13400	13920	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_8	16630	20018	0.11	0.034	0.11	0.806	0.368	0.806	0.713	0.348	0.713	0.486	0.228	0.486	1.551	0.473	1.551	18920	16920	phrase_1	no	no	no	abstract	no	right	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2a_run2	sem_9	20018	21730	0.009	0.047	0.047	0.156	0.49	0.49	0.667	0.668	0.668	0.448	0.077	0.077	0.212	0.65	0.65	20040	21720	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L2	leuven2a	leuven2b	2
leuven2b_run1	sem_1	5510	7540	0.202	0.008	0.202	2.266	0.232	2.266	1.039	-0.17	1.039	0.419	0.093	0.419	2.516	0.422	2.516	6480	5520	phrase_1	no	yes	no	abstract	no	right	no	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_10	36940	38120	0.008	0.005	0.008	0.161	0.16	0.161	0.03	-0.038	0.03	0.335	0.126	0.335	0.198	0.206	0.206	37960	37840	phrase_5	no	no	yes	no	no	both	last	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_2	10740	12628	0.232	0.016	0.232	1.486	0.376	1.486	0.506	-0.084	0.506	0.357	0.163	0.357	1.372	0.649	1.372	11280	11960	phrase_2	no	yes	no	abstract	no	right	no	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_3	13530	14930	0.007	0.001	0.007	0.171	0.139	0.171	-0.053	-0.188	-0.053	0.303	0.046	0.303	0.203	0.149	0.203	13560	13560	phrase_3	no	no	no	abstract	yes	right	no	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_4	16500	17680	0.001	0.198	0.198	0.083	0.905	0.905	-0.124	0.588	0.588	0.302	0.227	0.227	0.175	1.309	1.309	16840	17640	phrase_4	no	no	no	abstract	no	left	first	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_5	17680	18356	0.017	0.125	0.017	0.451	0.787	0.451	0.296	0.582	0.296	0.309	0.234	0.309	1.076	1.829	1.076	18320	17680	phrase_4	no	no	no	abstract	yes	right	middle	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_6	18356	19870	0.044	0.002	0.044	0.69	0.142	0.69	0.422	-0.137	0.422	0.334	0.074	0.334	0.853	0.239	0.853	18760	18360	phrase_4	no	no	no	abstract	no	right	last	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_7	30520	33140	0.133	0.006	0.133	0.959	0.188	0.959	0.483	-0.187	0.483	0.401	0.076	0.401	1.299	0.671	1.299	32600	30720	phrase_5	no	yes	no	abstract	no	right	first	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_8	33140	33880	0.002	0.099	0.099	0.13	0.515	0.515	0.368	0.231	0.231	0.406	0.264	0.264	0.337	1.299	1.299	33160	33800	phrase_5	no	yes	no	abstract	no	left	middle	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run1	sem_9	33880	36940	0.043	0.065	0.065	0.485	0.516	0.516	0.302	0.253	0.302	0.402	0.326	0.402	0.276	0.386	0.386	34000	34640	phrase_5	no	no	yes	no	no	both	middle	forest	m	dutch	L1-L2	leuven2b	leuven2a	1
leuven2b_run2	sem_1	1202	2559	0.176	0.078	0.176	0.7	0.736	0.7	0.654	0.193	0.654	0.446	0.2	0.446	1.077	1.134	1.077	2520	1680	phrase_1	no	yes	no	abstract	no	right	no	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_10	15750	17390	0.046	0.015	0.015	0.56	0.385	0.385	0.223	0.259	0.259	0.229	0.148	0.148	0.562	0.634	0.634	17360	16760	phrase_2	no	yes	no	abstract	no	left	first	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_11	17390	18470	0.025	0.061	0.061	0.276	0.487	0.487	0.396	0.652	0.652	0.237	0.098	0.098	0.57	1.008	1.008	17520	18280	phrase_2	no	yes	no	abstract	no	left	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_12	18470	19370	0.001	0.014	0.014	0.095	0.25	0.25	0.434	0.762	0.762	0.175	0.145	0.145	0.277	0.463	0.463	18920	19360	phrase_2	yes	no	no	no	no	left	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_13	19370	20046	0.002	0.004	0.004	0.073	0.13	0.13	0.473	0.798	0.798	0.168	0.141	0.141	0.189	0.254	0.254	19520	19400	phrase_2	no	no	yes	no	no	left	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_14	20046	21781	0.083	0.275	0.275	0.627	1.314	1.314	0.465	0.9	0.9	0.283	0.203	0.203	1.116	1.965	1.965	20320	20720	phrase_2	no	yes	no	concrete	no	left	last	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_2	2559	4178	0.233	0	0.233	1.365	0.024	1.365	0.956	-0.12	0.956	0.57	0.15	0.57	1.741	0.117	1.741	3320	2720	phrase_1	no	yes	no	abstract	no	right	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_3	4178	5170	0.194	0.005	0.194	0.793	0.219	0.793	0.819	-0.052	0.819	0.318	0.185	0.318	1.293	0.538	1.293	4680	5160	phrase_1	yes	no	no	no	no	right	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_4	5170	5761	0.044	0.002	0.044	0.485	0.137	0.485	0.763	-0.123	0.763	0.286	0.127	0.286	1.262	0.957	1.262	5760	5240	phrase_1	no	no	no	abstract	no	right	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_5	5761	7416	0.114	0.211	0.211	0.838	1.648	1.648	0.761	0.65	0.761	0.432	0.279	0.432	0.955	1.949	1.949	6440	6560	phrase_1	no	yes	no	no	no	both	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_6	7416	8666	0	0.169	0.169	0.034	1.174	1.174	0.014	0.822	0.822	0.281	0.249	0.249	0.253	1.826	1.826	7440	8640	phrase_1	no	no	no	abstract	no	left	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_7	8666	10678	0.108	0.094	0.108	1.013	0.923	1.013	0.578	0.686	0.578	0.3	0.247	0.3	1.188	1.799	1.188	9360	8680	phrase_1	no	no	no	no	yes	right	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_8	10678	11397	0.013	0	0.013	0.187	0.003	0.187	0.383	-0.214	0.383	0.244	0.143	0.244	0.412	0.044	0.412	11000	10680	phrase_1	no	no	no	abstract	no	right	middle	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
leuven2b_run2	sem_9	11397	13484	0.078	0.002	0.078	1.017	0.104	1.017	0.656	-0.179	0.656	0.216	0.155	0.216	1.308	0.186	1.308	11760	13200	phrase_1	no	yes	no	abstract	no	right	last	playground	m	dutch	L1-L2	leuven2b	leuven2a	2
